tiempo radio velocidad aceleracion temperatura pg nH2 nH nO nO2 nOH nH2O nN nNH nNH2 nNH3 nN2H nNO nNO2 nN2O nHNO nN2 nArnH2O2 nHO2 
4.38618345937e-05 5.42451953768e-05 -144.728604874 -535622787.965 2417.72015518 213084.380001 975822503307 646343.871932 22353.5496607 487920621211 454729.970387 2.80376781423e+12 0 0 0 0 0 0 0 0 0 0 0 0.0944214749066 9.97517545019e-06 
4.38781265305e-05 5.18114223259e-05 -154.31253108 -635591284.829 2556.78838643 247475.240973 975821170166 2090421.3823 79745.6265011 487920131264 1545899.93397 2.61988342626e+12 0 0 0 0 0 0 0 0 0 0 0 0.622836904789 0.000109740662877 
4.38901673656e-05 4.99047759645e-05 -162.574100317 -730687362.191 2678.15028715 280182.596649 975819650862 5269565.76911 213518.176715 487919558794 4074533.62573 2.48040399639e+12 0 0 0 0 0 0 0 0 0 0 0 2.62719026509 0.000696375725058 
4.38993748454e-05 4.83755128062e-05 -169.74060916 -819811679.516 2784.42294247 310975.720425 975817653148 11083625.1655 465435.692868 487918751046 8912719.31659 2.3713612419e+12 0 0 0 0 0 0 0 0 0 0 0 8.13896136968 0.00300249097751 
4.39067393247e-05 4.71023800673e-05 -176.112449231 -904379967.741 2879.61347237 340329.581804 975814825254 20596180.5375 882468.050564 487917508387 17148666.3738 2.28246477524e+12 0 0 0 0 0 0 0 0 0 0 0 20.5718500721 0.0100092065896 
4.39128224231e-05 4.60137802058e-05 -181.87910119 -985344409.755 2966.27885685 368560.858274 975810768273 34987932.1834 1513759.61961 487915587907 30052552.0682 2.20778675959e+12 0 0 0 0 0 0 0 0 0 0 0 45.0632225855 0.0278211607059 
4.39179705358e-05 4.50640025686e-05 -187.168631754 -1063388471.57 3046.16302731 395895.114587 975805022867 55541739.2208 2409333.1711 487912698248 49062830.8492 2.14362014741e+12 0 0 0 0 0 0 0 0 0 0 0 88.8087955917 0.0676053433916 
4.39224107121e-05 4.42221792791e-05 -192.071869205 -1139022832.79 3120.51123533 422499.738795 975797060802 83631768.04 3619339.24234 487908496539 75774373.9262 2.0875051101e+12 0 0 0 0 0 0 0 0 0 0 0 161.383372876 0.148208269917 
4.39262989156e-05 4.346654604e-05 -196.655642794 -1212640390.81 3190.24412585 448502.690612 975786278650 120715275.353 5193666.11995 487902586263 111928075.627 2.03773322906e+12 0 0 0 0 0 0 0 0 0 0 0 275.047060833 0.299593147073 
4.39297463788e-05 4.27812162537e-05 -200.970603547 -1284550734.41 3256.06164035 474004.163838 975771992564 168326239.117 7181794.35288 487894515574 159401714.615 1.99307378309e+12 0 0 0 0 0 0 0 0 0 0 0 445.036772776 0.567271726017 
4.39328349161e-05 4.21542578777e-05 -205.056099089 -1355002876.91 3318.50837456 499084.22952 975753433671 228070353.473 9632824.60735 487883775824 220201901.481 1.95261312795e+12 0 0 0 0 0 0 0 0 0 0 0 689.842930915 1.01794443646 
4.39356262772e-05 4.15764917956e-05 -208.943341799 -1424200776.66 3378.01639131 523808.029113 975729743792 301621067.432 12595636.2326 487869800198 296456970.002 1.91565572064e+12 0 0 0 0 0 0 0 0 0 0 0 1031.47126778 1.74660663446 
4.39381680992e-05 4.10407112489e-05 -212.657539811 -1492314227.26 3434.93421648 548229.404871 975699971360 390716446.242 16119151.7935 487851962362 390410692.159 1.88166061306e+12 0 0 0 0 0 0 0 0 0 0 0 1495.68958316 2.88542805933 
4.39404978295e-05 4.05411578261e-05 -216.219372775 -1559486677.97 3489.54704159 572393.499353 975663067421 497156697.269 20252693.924 487829575082 504416716.616 1.85019928715e+12 0 0 0 0 0 0 0 0 0 0 0 2112.2592537 4.61476672502 
4.39426453902e-05 4.00731595908e-05 -219.646039905 -1625840964.73 3542.09114926 596338.656092 975617881674 622802243.708 25046427.7712 487801888789 640933647.215 1.82092682652e+12 0 0 0 0 0 0 0 0 0 0 0 2915.15123353 7.1767374536 
4.39446350342e-05 3.96328749559e-05 -222.952020854 -1691483586.82 3592.7644375 620097.835393 975563158473 769572258.199 30551886.6911 487768090049 802520692.867 1.79356169791e+12 0 0 0 0 0 0 0 0 0 0 0 3942.74623864 10.8918192287 
4.39464866688e-05 3.9217107446e-05 -226.149638939 -1756507950.6 3641.73424534 643699.686679 975497532781 939443587.956 36822581.6744 487727299941 991833832.252 1.76787125118e+12 0 0 0 0 0 0 0 0 0 0 0 5238.0187725 16.1790547535 
